date,hour,top1_pop,top5_pop,top1_pop_day,top5_pop_day,top1_pop_old,top5_pop_old,top5_old_house,wui_top5_cells,max_prob,mean_prob,top10_pop
2021-02-07,11,3540051.5039409846,8089539.029975548,2792651.8273189403,6275288.268764699,720768.4826416674,1600370.6615020758,817949.4635824746,4328,0.3206586241722107,0.019874872639775276,24556.702459812164
2021-02-07,14,846784.6806376874,5063866.030891031,642245.7798097394,3840422.401633038,181287.21618036384,1046812.037865352,546605.0694324789,8099,0.35790306329727173,0.07001852244138718,22108.102665424347
2021-02-08,11,2532537.659187168,9262144.105063647,1935656.360425637,7165766.4903057795,539032.5904894526,1840668.1465941002,946855.9736586674,5477,0.2916525602340698,0.01977401226758957,25239.573994129896
2021-02-08,14,1921258.668319255,8071447.405948758,1450900.4716420816,6218158.411210074,394037.4475428098,1613596.4191221544,831997.5672431064,6778,0.30105680227279663,0.03354103863239288,20778.954089790583
2021-02-09,11,2227267.2384085953,8007496.091588512,1680771.4224974054,6216326.215222161,441154.6043074477,1578972.7687982088,793873.6674108352,5365,0.30644741654396057,0.02947353944182396,19726.418293952942
2021-02-09,14,1241793.1885821223,7760437.633342981,944683.326767012,5988871.327038848,256496.41729841466,1550029.8643565802,792058.3465687298,8031,0.3222863972187042,0.05480850115418434,14951.247962087393
2021-02-10,11,2306454.3509621173,6812047.387641318,1694802.6950729317,5148752.531146614,475912.2511037428,1364063.6734880577,691781.7266968118,5883,0.35074952244758606,0.055419500917196274,17086.599196642637
2021-02-10,14,1409167.326090932,4520001.474717438,1048639.3557740701,3418036.3256011577,303565.4807429634,961273.7184464342,497450.00672141684,8208,0.36614540219306946,0.09467516094446182,22875.213281989098
2021-02-11,11,2119056.9112983793,5782807.794713885,1585784.9977184786,4413607.46178187,471838.8983559215,1162995.7421631073,597608.498637718,4502,0.35802197456359863,0.04453728720545769,25093.14068043232
2021-02-11,14,1152742.6452122927,3998781.8216846585,882130.1350744688,3048282.8800030435,251682.06234233693,837974.0483660124,411839.13670196215,8617,0.3644908666610718,0.1186048611998558,22426.99331459403
2021-02-12,11,1363884.40432401,5973169.917027801,1082661.3053945783,4603293.665746402,291032.6904020824,1186227.0280937743,578866.119083545,4660,0.342397540807724,0.05141913518309593,22020.980127364397
2021-02-12,14,793520.8908611536,3775501.628385067,610504.5208247234,2983920.8483645124,165990.31020358216,763334.8555941472,371686.5292981683,9333,0.36983856558799744,0.14131149649620056,17453.088128477335
2021-02-13,11,1352859.0841549337,5585467.990679219,1054534.5842427632,4220797.413087513,292657.10578130925,1139087.9289266998,578982.3962630198,6201,0.3501149117946625,0.07022655755281448,18248.604965806007
