fire_id,ignite_h,end_h,hours,damagearea,source,n_cells,coord_src,loc
5296,2022-02-13 13:00:00,2022-02-13 13:00:00,1,0.03,point,1,sgis_recovered,경기 용인 처인 이동
5297,2022-02-13 13:00:00,2022-02-13 14:00:00,2,0.03,point,1,sgis_recovered,경기 양평 양서
5298,2022-02-13 12:00:00,2022-02-13 15:00:00,4,0.02,point,1,original,부산 기장 철마
5299,2022-02-13 11:00:00,2022-02-13 11:00:00,1,0.01,point,1,original,전북 순창 순창
5300,2022-02-13 09:00:00,2022-02-13 11:00:00,3,0.04,point,1,original,강원 화천 사내
5301,2022-02-12 18:00:00,2022-02-12 20:00:00,3,0.17,point,1,original,경기 시흥 nan
5302,2022-02-12 17:00:00,2022-02-12 19:00:00,3,0.2,point,1,original,전남 순천 승주
5303,2022-02-12 16:00:00,2022-02-12 19:00:00,4,0.4,point,1,original,전남 순천 승주
5304,2022-02-12 15:00:00,2022-02-12 17:00:00,3,0.1,point,1,original,강원 평창 대관령
5305,2022-02-12 15:00:00,2022-02-12 17:00:00,3,0.05,point,1,original,경남 김해 nan
5306,2022-02-12 15:00:00,2022-02-12 15:00:00,1,0.03,point,1,original,세종 연동 nan
5307,2022-02-12 14:00:00,2022-02-12 16:00:00,3,0.01,point,1,original,부산 금정 nan
5308,2022-02-12 14:00:00,2022-02-12 16:00:00,3,0.1,point,1,original,전남 고흥 포두
5309,2022-02-12 13:00:00,2022-02-12 15:00:00,3,0.5,point,1,original,충북 영동 상촌
5310,2022-02-12 11:00:00,2022-02-12 14:00:00,4,0.05,point,1,sgis_recovered,경기 연천 중
5311,2022-02-12 00:00:00,2022-02-12 05:00:00,6,0.5,point,1,original,충북 옥천 군서
5312,2022-02-11 19:00:00,2022-02-11 20:00:00,2,0.06,point,1,original,세종 장군 nan
5313,2022-02-11 17:00:00,2022-02-11 19:00:00,3,0.12,point,1,sgis_recovered,충남 공주 우성
5314,2022-02-11 16:00:00,2022-02-11 17:00:00,2,0.1,point,1,original,강원 양양 양양
5315,2022-02-11 14:00:00,2022-02-11 16:00:00,3,0.06,point,1,original,경남 밀양 초동
5316,2022-02-11 14:00:00,2022-02-11 16:00:00,3,0.5,point,1,sgis_recovered,경북 울진 북
5317,2022-02-11 14:00:00,2022-02-11 14:00:00,1,0.06,point,1,sgis_recovered,충남 청양 남양
5318,2022-02-11 13:00:00,2022-02-11 14:00:00,2,0.04,point,1,original,부산 기장 철마
5319,2022-02-10 19:00:00,2022-02-11 17:00:00,23,1.6,point,1,original,경기 포천 창수
5320,2022-02-10 15:00:00,2022-02-10 17:00:00,3,0.04,point,1,original,경기 남양주 와부
5321,2022-02-10 15:00:00,2022-02-11 00:00:00,10,1.5,point,1,original,대구 동 nan
5322,2022-02-10 14:00:00,2022-02-10 16:00:00,3,0.06,point,1,original,경기 광주 nan
5323,2022-02-10 12:00:00,2022-02-10 13:00:00,2,0.01,point,1,original,경기 양평 개군
5324,2022-02-10 04:00:00,2022-02-10 11:00:00,8,1.3,point,1,original,경북 경주 문무대왕
5325,2022-02-09 11:00:00,2022-02-09 12:00:00,2,0.05,point,1,original,강원 춘천 신북
5326,2022-02-08 14:00:00,2022-02-08 15:00:00,2,0.05,point,1,original,울산 울주 상북
5327,2022-02-08 13:00:00,2022-02-08 18:00:00,6,0.5,point,1,sgis_recovered,경기 남양주 조안
5328,2022-02-07 12:00:00,2022-02-07 17:00:00,6,0.1,point,1,original,경북 안동 풍산
5329,2022-02-07 02:00:00,2022-02-07 08:00:00,7,0.6,point,1,original,전남 고흥 고흥
5330,2022-02-06 19:00:00,2022-02-06 20:00:00,2,0.15,point,1,sgis_recovered,경기 광주 남한산성
5331,2022-02-06 13:00:00,2022-02-06 15:00:00,3,0.5,point,1,sgis_recovered,경남 통영 산양
5332,2022-02-05 16:00:00,2022-02-05 21:00:00,6,0.1,point,1,original,경북 경주 양남
5333,2022-02-05 13:00:00,2022-02-05 15:00:00,3,0.07,point,1,original,부산 사상 nan
5334,2022-02-05 12:00:00,2022-02-05 18:00:00,7,1.0,point,1,original,경남 의령 부림
5335,2022-02-04 18:00:00,2022-02-04 19:00:00,2,0.03,point,1,original,세종 금남 nan
5336,2022-02-04 14:00:00,2022-02-04 16:00:00,3,0.1,point,1,original,강원 정선 화암
5337,2022-02-04 13:00:00,2022-02-04 15:00:00,3,0.9,point,1,original,경기 화성 송산
5338,2025-02-01 04:00:00,2025-02-01 09:00:00,6,1.0,point,1,original,부산 사상 nan
5339,2025-06-01 08:00:00,2025-06-01 13:00:00,6,0.2,point,1,sgis_recovered,경북 울릉 서
5340,2025-04-27 17:00:00,2025-04-27 18:00:00,2,0.02,point,1,sgis_recovered,경기 연천 신서
5341,2025-04-27 16:00:00,2025-04-27 17:00:00,2,0.01,point,1,original,경북 성주 선남
5342,2025-04-27 16:00:00,2025-04-27 16:00:00,1,0.02,point,1,original,울산 울주 청량
5343,2025-04-27 15:00:00,2025-04-27 16:00:00,2,0.05,point,1,sgis_recovered,전남 무안 현경
5344,2025-04-27 13:00:00,2025-04-27 14:00:00,2,0.09,point,1,original,전북 남원 산동
5345,2025-04-27 12:00:00,2025-04-27 14:00:00,3,0.2,point,1,original,강원 홍천 두촌
5346,2025-04-27 09:00:00,2025-04-27 14:00:00,6,2.0,point,1,original,경북 청송 부남
5347,2025-04-08 17:00:00,2025-04-08 20:00:00,4,0.04,point,1,original,경기 가평 조종
5348,2025-04-08 15:00:00,2025-04-08 22:00:00,8,8.7,point,1,original,경북 구미 도개
5349,2025-04-08 15:00:00,2025-04-08 21:00:00,7,1.8,point,1,original,충북 영동 영동
5350,2025-04-08 14:00:00,2025-04-08 16:00:00,3,0.47,point,1,original,경남 산청 시천
5352,2025-04-08 12:00:00,2025-04-08 13:00:00,2,0.3,point,1,original,경북 경주 외동
5353,2025-04-08 11:00:00,2025-04-08 12:00:00,2,0.01,point,1,original,경남 통영 용남
5354,2025-04-08 11:00:00,2025-04-08 13:00:00,3,0.01,point,1,original,경기 포천 영중
5355,2025-04-03 18:00:00,2025-04-03 20:00:00,3,0.01,point,1,original,경기 포천 영북
5356,2025-04-03 15:00:00,2025-04-03 18:00:00,4,0.3,point,1,sgis_recovered,전남 화순 백아
5357,2025-04-03 15:00:00,2025-04-03 18:00:00,4,0.2,point,1,original,경기 성남 분당
5358,2025-04-03 14:00:00,2025-04-03 15:00:00,2,0.01,point,1,original,강원 원주 소초
5359,2025-04-03 11:00:00,2025-04-03 13:00:00,3,0.1,point,1,original,경기 용인 수지
5360,2025-04-03 11:00:00,2025-04-03 13:00:00,3,0.17,point,1,original,경기 화성 남양
5361,2025-04-28 17:00:00,2025-04-28 18:00:00,2,0.11,point,1,original,충남 금산 군북
5362,2025-04-28 16:00:00,2025-04-28 19:00:00,4,0.08,point,1,original,경기 평택 진위
5363,2025-04-28 14:00:00,2025-04-29 14:00:00,25,310.0,polygon,4,sgis_recovered,대구 북 nan
5364,2025-04-06 17:00:00,2025-04-06 19:00:00,3,0.02,point,1,sgis_recovered,강원 영월 남
5365,2025-04-06 15:00:00,2025-04-06 23:00:00,9,0.12,point,1,sgis_recovered,대구 북 nan
5366,2025-04-06 14:00:00,2025-04-06 17:00:00,4,0.35,point,1,sgis_recovered,전남 순천 상사
5367,2025-04-06 13:00:00,2025-04-06 18:00:00,6,0.5,point,1,original,울산 울주 온양
5368,2025-04-06 12:00:00,2025-04-06 15:00:00,4,1.5,point,1,sgis_recovered,충북 청주상당 문의
5369,2025-06-04 22:00:00,2025-06-04 23:00:00,2,0.01,point,1,original,서울 용산 nan
5370,2025-06-04 18:00:00,2025-06-04 20:00:00,3,0.02,point,1,original,충남 공주 사곡
5371,2025-06-04 17:00:00,2025-06-04 19:00:00,3,0.1,point,1,original,전북 김제 금산
5372,2025-06-04 17:00:00,2025-06-04 19:00:00,3,0.02,point,1,original,경남 하동 금남
5373,2025-06-04 13:00:00,2025-06-04 16:00:00,4,0.15,point,1,original,경기 고양 일산동
5374,2025-06-06 17:00:00,2025-06-06 21:00:00,5,0.06,point,1,original,경기 남양주 수동
5375,2025-06-06 15:00:00,2025-06-06 17:00:00,3,0.18,point,1,original,경기 포천 소흘
5376,2025-06-13 16:00:00,2025-06-13 21:00:00,6,0.04,point,1,original,경남 김해 상동
5377,2025-06-13 14:00:00,2025-06-13 16:00:00,3,0.03,point,1,sgis_recovered,경기 양평 양서
5378,2025-04-26 21:00:00,2025-04-27 02:00:00,6,0.05,point,1,original,경남 함양 병곡
5379,2025-04-26 15:00:00,2025-04-26 16:00:00,2,0.2,point,1,original,경북 경주 강동
5380,2025-04-26 14:00:00,2025-04-26 19:00:00,6,0.48,point,1,original,경북 영주 단산
5381,2025-04-26 14:00:00,2025-04-26 18:00:00,5,0.03,point,1,original,경남 김해 상동
5382,2025-04-26 13:00:00,2025-04-27 13:00:00,25,73.0,point,1,original,강원 인제 상남
5383,2025-04-26 09:00:00,2025-04-26 11:00:00,3,0.03,point,1,original,경북 봉화 봉화
5384,2025-04-26 08:00:00,2025-04-26 09:00:00,2,0.05,point,1,sgis_recovered,충남 금산 금성
5385,2025-04-17 13:00:00,2025-04-17 16:00:00,4,1.3,point,1,original,경북 경주 안강
5386,2025-04-10 14:00:00,2025-04-10 15:00:00,2,0.07,point,1,original,대구 군위 의흥
5387,2025-04-01 16:00:00,2025-04-01 17:00:00,2,0.1,point,1,original,대구 군위 삼국유사
5388,2025-04-01 16:00:00,2025-04-01 17:00:00,2,0.02,point,1,original,경기 화성 팔탄
5389,2025-04-01 15:00:00,2025-04-01 19:00:00,5,0.5,point,1,original,전북 무주 적상
5390,2025-04-01 14:00:00,2025-04-02 01:00:00,12,9.77,point,1,sgis_recovered,경남 거창 북상
5391,2025-04-01 13:00:00,2025-04-01 21:00:00,9,1.2,point,1,original,경남 진주 명석
5392,2025-04-01 12:00:00,2025-04-01 15:00:00,4,0.2,point,1,original,경기 화성 마도
5393,2025-04-16 14:00:00,2025-04-16 18:00:00,5,0.01,point,1,sgis_recovered,경남 하동 금성
5398,2025-04-16 10:00:00,2025-04-16 11:00:00,2,0.05,point,1,original,울산 울주 범서
5412,2025-04-19 10:00:00,2025-04-19 12:00:00,3,0.7,point,1,original,충남 서천 비인
5413,2025-04-12 13:00:00,2025-04-12 14:00:00,2,0.01,point,1,original,서울 관악 nan
5414,2025-04-12 11:00:00,2025-04-12 13:00:00,3,0.2,point,1,original,경북 김천 부항
5415,2025-04-12 06:00:00,2025-04-12 08:00:00,3,0.01,point,1,sgis_recovered,부산 북 nan
5416,2025-04-12 04:00:00,2025-04-12 08:00:00,5,0.2,point,1,original,경북 경주 nan
5417,2025-04-11 17:00:00,2025-04-11 18:00:00,2,0.04,point,1,original,강원 홍천 내촌
5418,2025-04-11 14:00:00,2025-04-11 16:00:00,3,0.28,point,1,original,충남 서천 판교
5419,2025-02-22 20:00:00,2025-02-22 21:00:00,2,0.01,point,1,original,경기 시흥 nan
5420,2025-02-22 15:00:00,2025-02-22 19:00:00,5,1.0,point,1,original,경기 포천 소흘
5421,2025-02-22 15:00:00,2025-02-22 16:00:00,2,0.1,point,1,original,강원 춘천 신북
5422,2025-02-22 14:00:00,2025-02-22 21:00:00,8,0.8,point,1,original,대전 동 nan
5423,2025-04-11 12:00:00,2025-04-11 14:00:00,3,0.01,point,1,original,충남 천안서북 성환
5424,2025-04-11 09:00:00,2025-04-11 10:00:00,2,0.05,point,1,original,강원 양구 양구
5425,2025-04-09 14:00:00,2025-04-09 17:00:00,4,0.3,point,1,original,경북 성주 수륜
5426,2025-04-04 15:00:00,2025-04-04 17:00:00,3,0.33,point,1,sgis_recovered,충북 영동 양산
5434,2025-04-04 14:00:00,2025-04-04 18:00:00,5,3.0,point,1,sgis_recovered,경기 연천 청산
5435,2025-04-04 14:00:00,2025-04-04 16:00:00,3,1.0,point,1,original,전북 순창 쌍치
5436,2025-03-25 19:00:00,2025-03-26 09:00:00,15,9.5,point,1,original,경북 봉화 물야
5437,2025-03-25 15:00:00,2025-03-25 18:00:00,4,0.23,point,1,original,경기 화성 남양
5438,2025-03-25 14:00:00,2025-03-25 17:00:00,4,1.2,point,1,original,충남 당진 순성
5439,2025-03-25 14:00:00,2025-03-25 18:00:00,5,6.3,point,1,sgis_recovered,전북 고창 성내
5440,2025-03-25 14:00:00,2025-03-25 15:00:00,2,0.33,point,1,original,경기 시흥 nan
5441,2025-03-25 13:00:00,2025-03-25 14:00:00,2,0.07,point,1,original,경남 통영 용남
5442,2025-03-25 12:00:00,2025-03-25 13:00:00,2,0.65,point,1,sgis_recovered,경남 창녕 대지
5443,2025-03-25 11:00:00,2025-03-26 11:00:00,25,63.0,point,1,original,울산 울주 언양
5444,2025-03-25 10:00:00,2025-03-25 11:00:00,2,0.03,point,1,original,경기 포천 nan
5445,2025-03-21 16:00:00,2025-03-21 22:00:00,7,0.1,point,1,sgis_recovered,전남 광양 진상
5456,2025-03-21 15:00:00,2025-03-22 15:00:00,25,3397.0,polygon,34,original,경남 산청 시천
5457,2025-03-21 15:00:00,2025-03-21 19:00:00,5,1.0,point,1,original,전북 임실 임실
5458,2025-03-21 14:00:00,2025-03-21 18:00:00,5,0.9,point,1,original,경남 하동 옥종
5459,2025-03-21 14:00:00,2025-03-21 15:00:00,2,0.5,point,1,original,강원 평창 용평
5460,2024-04-04 12:00:00,2024-04-04 13:00:00,2,0.01,point,1,original,경기 포천 nan
5461,2024-04-02 15:00:00,2024-04-02 19:00:00,5,1.5,point,1,sgis_recovered,강원 홍천 서
5462,2024-04-02 13:00:00,2024-04-02 17:00:00,5,2.0,point,1,original,경기 포천 일동
5463,2024-04-02 12:00:00,2024-04-02 14:00:00,3,0.3,point,1,original,경기 용인 수지
5464,2024-04-02 12:00:00,2024-04-02 13:00:00,2,0.36,point,1,sgis_recovered,충북 청주 상당 문의
5465,2024-04-02 11:00:00,2024-04-02 12:00:00,2,0.06,point,1,original,경기 양평 서종
5466,2024-05-25 10:00:00,2024-05-25 10:00:00,1,0.01,point,1,original,경기 군포 nan
5467,2024-04-27 15:00:00,2024-04-27 16:00:00,2,0.5,point,1,original,부산 해운대 nan
5468,2024-04-27 11:00:00,2024-04-27 12:00:00,2,0.8,point,1,original,강원 철원 갈말
5469,2024-05-02 16:00:00,2024-05-02 18:00:00,3,0.01,point,1,original,충남 서천 판교
5470,2024-05-02 11:00:00,2024-05-02 14:00:00,4,0.5,point,1,sgis_recovered,경북 문경 마성
5471,2024-04-26 15:00:00,2024-04-26 17:00:00,3,0.01,point,1,original,경북 봉화 봉화
5472,2024-05-28 11:00:00,2024-05-28 13:00:00,3,0.3,point,1,original,경북 포항 북
5473,2024-04-28 13:00:00,2024-04-28 14:00:00,2,0.05,point,1,sgis_recovered,충남 당진 정미
5474,2024-04-28 12:00:00,2024-04-28 13:00:00,2,0.01,point,1,sgis_recovered,충남 태안 남
5475,2024-04-23 16:00:00,2024-04-23 17:00:00,2,0.01,point,1,original,경기 성남 분당
5476,2024-04-22 13:00:00,2024-04-22 15:00:00,3,0.01,point,1,original,충북 충주 신니
5477,2024-05-23 21:00:00,2024-05-24 01:00:00,5,0.03,point,1,original,경북 상주 낙동
5478,2024-05-04 11:00:00,2024-05-04 12:00:00,2,0.06,point,1,sgis_recovered,인천 강화 양도
5479,2024-05-04 10:00:00,2024-05-04 18:00:00,9,0.5,point,1,original,강원 홍천 내촌
5480,2024-05-04 04:00:00,2024-05-04 11:00:00,8,0.5,point,1,original,서울 양천 nan
5481,2024-05-20 11:00:00,2024-05-20 13:00:00,3,0.03,point,1,original,전남 보성 겸백
5482,2024-05-18 15:00:00,2024-05-18 16:00:00,2,0.01,point,1,sgis_recovered,대구 남 nan
5483,2024-05-03 11:00:00,2024-05-03 12:00:00,2,0.02,point,1,sgis_recovered,경북 봉화 재산
5484,2025-03-22 19:00:00,2025-03-22 21:00:00,3,0.9,point,1,original,경남 의령 화정
5485,2025-03-22 18:00:00,2025-03-22 20:00:00,3,0.16,point,1,original,경기 양평 단월
5486,2025-03-22 17:00:00,2025-03-22 22:00:00,6,1.0,point,1,original,전북 남원 nan
5487,2025-03-22 17:00:00,2025-03-22 23:00:00,7,0.5,point,1,original,경북 안동 nan
5488,2025-03-22 15:00:00,2025-03-22 17:00:00,3,0.3,point,1,original,경북 경주 외동
5489,2025-03-22 15:00:00,2025-03-22 16:00:00,2,0.01,point,1,sgis_recovered,광주 북 nan
5490,2025-03-22 14:00:00,2025-03-22 16:00:00,3,0.09,point,1,original,경남 밀양 nan
5491,2025-03-22 14:00:00,2025-03-22 19:00:00,6,0.5,point,1,sgis_recovered,강원 정선 신동
5492,2025-03-22 14:00:00,2025-03-22 17:00:00,4,0.1,point,1,original,전남 보성 문덕
5493,2025-03-22 14:00:00,2025-03-22 15:00:00,2,0.15,point,1,original,전북 남원 대산
5494,2025-03-22 14:00:00,2025-03-22 16:00:00,3,0.1,point,1,original,경기 동두천 nan
5495,2025-03-22 14:00:00,2025-03-23 14:00:00,25,97.0,point,1,original,경남 김해 한림
5503,2025-03-21 14:00:00,2025-03-21 15:00:00,2,0.04,point,1,original,대전 동 nan
5504,2025-03-22 13:00:00,2025-03-23 08:00:00,20,57.0,point,1,sgis_recovered,경북 의성 금성
5505,2025-03-22 13:00:00,2025-03-22 17:00:00,5,7.0,point,1,original,전북 진안 안천
5506,2025-03-22 13:00:00,2025-03-22 21:00:00,9,7.6,point,1,original,경기 여주 강천
5507,2025-03-22 13:00:00,2025-03-22 13:00:00,1,0.01,point,1,original,전남 진도 군내
5508,2025-03-22 13:00:00,2025-03-22 14:00:00,2,0.16,point,1,original,경기 광주 초월
5509,2025-03-22 13:00:00,2025-03-22 16:00:00,4,3.0,point,1,original,경기 연천 백학
5510,2025-03-22 12:00:00,2025-03-22 14:00:00,3,0.1,point,1,original,전남 보성 웅치
5511,2025-03-22 12:00:00,2025-03-22 19:00:00,8,0.5,point,1,sgis_recovered,전남 보성 노동
5512,2025-03-22 12:00:00,2025-03-23 12:00:00,25,931.0,point,1,original,울산 울주 온양
5513,2025-03-22 11:00:00,2025-03-22 13:00:00,3,0.02,point,1,original,경기 여주 점동
5514,2025-03-22 10:00:00,2025-03-22 10:00:00,1,0.01,point,1,original,광주 광산 nan
5515,2025-03-22 10:00:00,2025-03-22 11:00:00,2,0.15,point,1,sgis_recovered,대구 북 nan
5516,2025-03-31 15:00:00,2025-03-31 16:00:00,2,0.09,point,1,original,경기 파주 광탄
5517,2025-03-31 15:00:00,2025-03-31 17:00:00,3,0.2,point,1,sgis_recovered,충남 당진 고대
5518,2025-03-31 15:00:00,2025-03-31 16:00:00,2,0.01,point,1,sgis_recovered,대구 남 nan
5519,2025-03-31 13:00:00,2025-03-31 15:00:00,3,0.12,point,1,original,경기 안성 공도
5520,2025-03-31 13:00:00,2025-03-31 15:00:00,3,0.1,point,1,sgis_recovered,전남 해남 계곡
5522,2025-03-23 14:00:00,2025-03-23 16:00:00,3,0.66,point,1,original,경기 파주 nan
5523,2025-03-23 14:00:00,2025-03-23 19:00:00,6,0.4,point,1,original,경기 동두천 nan
5524,2025-03-23 13:00:00,2025-03-23 17:00:00,5,2.1,point,1,original,경북 경주 양남
5525,2025-03-23 13:00:00,2025-03-23 16:00:00,4,0.45,point,1,original,경기 남양주 진접
5526,2025-03-23 12:00:00,2025-03-23 20:00:00,9,6.24,point,1,sgis_recovered,경남 함양 유림
5527,2025-03-23 11:00:00,2025-03-23 12:00:00,2,0.01,point,1,original,경기 오산 nan
5528,2025-03-23 11:00:00,2025-03-24 11:00:00,25,34.14,point,1,original,충북 옥천 청성
5529,2025-03-23 11:00:00,2025-03-23 12:00:00,2,0.03,point,1,original,경기 가평 가평
5530,2025-03-23 11:00:00,2025-03-23 17:00:00,7,1.1,point,1,original,경북 경산 남천
5531,2025-03-23 11:00:00,2025-03-23 11:00:00,1,0.01,point,1,original,충북 옥천 동이
5532,2025-03-23 10:00:00,2025-03-23 12:00:00,3,0.1,point,1,sgis_recovered,인천 서 nan
5533,2025-02-27 21:00:00,2025-02-27 22:00:00,2,0.05,point,1,original,경기 남양주 와부
5534,2025-02-27 17:00:00,2025-02-27 17:00:00,1,0.01,point,1,original,부산 금정 nan
5535,2025-02-27 15:00:00,2025-02-27 19:00:00,5,0.3,point,1,original,충북 영동 추풍령
5536,2025-02-27 15:00:00,2025-02-27 19:00:00,5,0.3,point,1,original,전남 무안 일로
5537,2025-02-27 15:00:00,2025-02-27 17:00:00,3,0.08,point,1,original,강원 강릉 성산
5538,2025-02-27 14:00:00,2025-02-27 16:00:00,3,0.1,point,1,original,경기 양평 청운
5539,2025-02-27 14:00:00,2025-02-27 18:00:00,5,0.47,point,1,original,경기 안성 원곡
5540,2025-02-27 13:00:00,2025-02-27 18:00:00,6,4.5,point,1,original,경북 울진 울진
5541,2025-02-27 11:00:00,2025-02-27 12:00:00,2,0.01,point,1,original,경기 의정부 nan
5542,2025-04-04 13:00:00,2025-04-04 16:00:00,4,0.01,point,1,sgis_recovered,경기 양주 백석
5543,2025-06-14 16:00:00,2025-06-14 20:00:00,5,0.02,point,1,original,서울 종로 nan
5545,2025-06-11 16:00:00,2025-06-11 18:00:00,3,0.01,point,1,original,충남 서천 문산
5546,2025-06-11 13:00:00,2025-06-11 15:00:00,3,0.01,point,1,original,경남 산청 산청
5547,2025-06-11 12:00:00,2025-06-11 18:00:00,7,0.5,point,1,original,경북 안동 풍산
5548,2025-06-12 16:00:00,2025-06-12 19:00:00,4,0.3,point,1,original,전북 무주 적상
5549,2025-06-12 12:00:00,2025-06-12 16:00:00,5,0.04,point,1,original,충남 보령 주교
5550,2025-03-24 15:00:00,2025-03-24 17:00:00,3,0.16,point,1,sgis_recovered,대구 달성 화원
5551,2025-03-24 14:00:00,2025-03-24 18:00:00,5,0.9,point,1,original,전북 진안 주천
5552,2025-03-24 12:00:00,2025-03-24 14:00:00,3,0.1,point,1,original,전북 김제 금산
5553,2025-03-24 12:00:00,2025-03-24 14:00:00,3,0.11,point,1,original,충북 청주서원 남이
5554,2025-03-26 23:00:00,2025-03-27 01:00:00,3,0.14,point,1,original,충남 서산 대산
5555,2025-03-26 21:00:00,2025-03-27 21:00:00,25,20.0,point,1,original,전북 무주 부남
5556,2025-03-26 19:00:00,2025-03-27 13:00:00,19,8.0,point,1,original,대구 달성 옥포
5557,2025-03-26 15:00:00,2025-03-26 20:00:00,6,3.0,point,1,original,전북 순창 쌍치
5558,2025-03-26 14:00:00,2025-03-26 18:00:00,5,0.33,point,1,sgis_recovered,경기 파주 조리
5559,2025-03-26 13:00:00,2025-03-26 14:00:00,2,0.01,point,1,original,경기 용인 기흥
5560,2025-03-26 13:00:00,2025-03-26 14:00:00,2,0.1,point,1,original,경기 양평 개군
5561,2025-03-26 12:00:00,2025-03-26 13:00:00,2,0.03,point,1,original,충남 부여 규암
5562,2025-03-26 10:00:00,2025-03-26 15:00:00,6,0.01,point,1,sgis_recovered,전북 완주 운주
5563,2025-03-26 10:00:00,2025-03-26 13:00:00,4,0.33,point,1,original,충북 영동 매곡
5564,2025-03-26 09:00:00,2025-03-26 10:00:00,2,0.13,point,1,original,충남 금산 진산
5565,2025-03-26 03:00:00,2025-03-26 06:00:00,4,0.3,point,1,sgis_recovered,광주 남 nan
5566,2025-06-10 19:00:00,2025-06-10 20:00:00,2,0.01,point,1,sgis_recovered,강원 양구 동
5567,2025-06-10 12:00:00,2025-06-10 14:00:00,3,0.16,point,1,sgis_recovered,충남 금산 부리
5568,2025-06-09 17:00:00,2025-06-09 23:00:00,7,0.2,point,1,original,전북 장수 천천
5569,2025-06-09 14:00:00,2025-06-09 16:00:00,3,0.06,point,1,original,충남 공주 신풍
5570,2025-06-08 16:00:00,2025-06-08 18:00:00,3,0.12,point,1,original,충남 태안 원북
5571,2025-06-07 15:00:00,2025-06-07 19:00:00,5,0.1,point,1,sgis_recovered,전남 나주 봉황
5572,2025-06-07 12:00:00,2025-06-07 14:00:00,3,0.01,point,1,original,충남 홍성 홍북
5573,2025-06-07 08:00:00,2025-06-07 10:00:00,3,0.3,point,1,original,전북 고창 공음
5574,2025-06-05 13:00:00,2025-06-05 17:00:00,5,0.1,point,1,original,전북 진안 백운
5575,2025-06-05 11:00:00,2025-06-05 13:00:00,3,0.03,point,1,original,전남 장흥 관산
5637,2025-03-30 17:00:00,2025-03-30 18:00:00,2,0.07,point,1,original,경기 고양 일산동
5638,2025-03-30 12:00:00,2025-03-30 18:00:00,7,0.55,point,1,original,경남 고성 영오
5639,2025-03-30 11:00:00,2025-03-30 17:00:00,7,0.7,point,1,original,전남 순천 송광
5640,2025-03-29 18:00:00,2025-03-29 19:00:00,2,0.03,point,1,sgis_recovered,인천 서 nan
5641,2025-03-29 13:00:00,2025-03-29 18:00:00,6,0.3,point,1,sgis_recovered,경남 고성 개천
5642,2025-03-20 15:00:00,2025-03-20 16:00:00,2,0.07,point,1,original,경기 용인처인 백암
5643,2025-03-20 14:00:00,2025-03-20 18:00:00,5,0.1,point,1,original,전남 광양 옥곡
5645,2025-03-20 14:00:00,2025-03-21 14:00:00,25,39.73,point,1,original,경남 사천 곤명
5646,2025-03-20 12:00:00,2025-03-20 15:00:00,4,0.03,point,1,original,경기 화성 매송
5647,2025-03-16 23:00:00,2025-03-17 03:00:00,5,0.2,point,1,original,경남 산청 삼장
5648,2025-03-16 19:00:00,2025-03-16 20:00:00,2,0.2,point,1,sgis_recovered,충남 공주 우성
5649,2025-03-14 19:00:00,2025-03-14 22:00:00,4,0.1,point,1,original,충남 서천 마서
5650,2025-03-14 17:00:00,2025-03-14 18:00:00,2,0.01,point,1,original,경기 안산 상록
5651,2025-03-14 16:00:00,2025-03-14 22:00:00,7,0.1,point,1,original,경남 창원마산합포 진전
5652,2025-03-14 14:00:00,2025-03-14 17:00:00,4,0.39,point,1,sgis_recovered,충남 태안 안면
5653,2025-03-14 14:00:00,2025-03-14 15:00:00,2,0.2,point,1,original,충남 아산 음봉
5654,2025-03-14 14:00:00,2025-03-14 19:00:00,6,2.0,point,1,original,부산 강서 nan
5655,2025-03-14 14:00:00,2025-03-14 15:00:00,2,0.1,point,1,original,전남 보성 보성
5656,2025-03-14 13:00:00,2025-03-15 00:00:00,12,0.15,point,1,sgis_recovered,전남 함평 학교
5657,2025-03-14 12:00:00,2025-03-14 17:00:00,6,1.3,point,1,sgis_recovered,경기 파주 법원
5658,2025-03-14 12:00:00,2025-03-14 14:00:00,3,0.06,point,1,original,경기 남양주 nan
5659,2025-03-14 11:00:00,2025-03-14 15:00:00,5,1.0,point,1,original,강원 춘천 신북
5660,2025-03-14 11:00:00,2025-03-15 11:00:00,25,0.16,point,1,sgis_recovered,경기 양주 백석
5661,2025-03-14 10:00:00,2025-03-15 09:00:00,24,48.34,point,1,original,경북 청도 운문
5662,2025-03-13 21:00:00,2025-03-13 22:00:00,2,0.01,point,1,sgis_recovered,광주 남 nan
5663,2025-03-13 15:00:00,2025-03-13 18:00:00,4,0.48,point,1,original,경북 고령 다산
5664,2025-03-13 15:00:00,2025-03-13 16:00:00,2,0.09,point,1,original,경북 경주 내남
5665,2025-03-13 14:00:00,2025-03-13 19:00:00,6,6.0,point,1,original,강원 평창 평창
5666,2025-03-13 13:00:00,2025-03-13 15:00:00,3,0.08,point,1,original,부산 사하 nan
5667,2025-03-13 12:00:00,2025-03-13 18:00:00,7,0.3,point,1,original,경남 사천 nan
5668,2025-03-13 12:00:00,2025-03-13 17:00:00,6,0.2,point,1,original,전남 여수 화양
5669,2025-03-12 12:00:00,2025-03-12 14:00:00,3,0.1,point,1,sgis_recovered,경남 합천 봉산
5670,2025-03-12 11:00:00,2025-03-12 13:00:00,3,0.2,point,1,original,경북 청송 안덕
