prow,pcol,forest_ratio,pop_total,households,houses,low_count_only,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,rank
623,1090,0.39,5464.003271073103,2365.6894755661488,1946.8510527014732,False,True,99.56319645004153,2024-02-14 13:00:00,7.437973,1.1,63.57168,0.0,-0.0458,0.12722266,99.35025849930673,0.649741500693267,0.12023068,99.47977686296849,0.5202231370315076,0.09886254,97.27957694250674,2.7204230574932637,99.45672747467412,1
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 13:00:00,6.3906183,0.8,63.03569,0.0,-0.0765,0.12895805,99.39002762341865,0.6099723765813536,0.13117638,99.77293979814482,0.22706020185518128,0.1152788,99.13233444758536,0.8676655524146355,99.40310905570699,2
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 13:00:00,5.809048,1.7,65.231674,0.0,-0.0957,0.12560701,99.31452002966562,0.6854799703343843,0.12104522,99.51632146350377,0.48367853649622816,0.097705014,97.08395584552383,2.916044154476168,99.38332816312786,3
621,1092,0.34,5261.441965401173,2583.8612180650234,2415.428866624832,False,True,99.51287231800885,2024-02-14 13:00:00,7.4736476,1.1,64.15504,0.0,-0.0685,0.11798058,99.13125960639316,0.8687403936068421,0.11254341,98.98481249395402,1.0151875060459759,0.092320494,96.0459279641433,3.954072035856697,99.32206596220101,4
650,1072,0.54,7364.659270584583,3316.2385507822037,2652.726648837328,False,True,99.8522503315691,2024-02-14 13:00:00,7.0798793,1.3,64.494125,0.0,-0.0698,0.10769202,98.77199393789567,1.2280060621043276,0.099718906,97.18069155282308,2.8193084471769225,0.08079519,92.50163913281813,7.498360867181873,99.31212213473239,5
642,1052,0.41000003,4777.599588662386,2376.367395669222,1587.763700723648,False,True,99.37751775598993,2024-02-14 13:00:00,6.103471,2.3,65.40733,0.0,-0.0738,0.12129255,99.21402237819362,0.7859776218063814,0.109794766,98.70589120457453,1.2941087954254726,0.086060226,94.35493405849286,5.645065941507141,99.29577006709178,6
612,1097,0.47,4362.116134315729,1896.6714425683022,1682.4169891178608,False,True,99.23423032586734,2024-02-14 13:00:00,7.905094,1.2,67.47123,0.0,-0.0205,0.12027503,99.1898384513688,0.8101615486311999,0.114578545,99.15329385083353,0.8467061491664651,0.091972955,95.9680019777078,4.0319980222922,99.21203438861806,7
609,1090,0.32,3467.820162445307,1630.3295710384846,1345.856685101986,False,True,98.84725510368506,2024-02-14 13:00:00,8.071633,1.7,68.16217,0.0,-0.1199,0.13635828,99.56818255102809,0.43181744897191265,0.12634079,99.67674151144168,0.3232584885583236,0.09941504,97.36395197609554,2.636048023904465,99.20771882735657,8
620,1089,0.48,4557.588502675295,2109.2736496031284,2016.47021317482,False,True,99.30612194305688,2024-02-14 13:00:00,7.3131156,1.3,65.35041,0.0,-0.0331,0.116166666,99.08074207035911,0.9192579296408923,0.11129784,98.86416157012802,1.1358384298719812,0.091975994,95.9685393983039,4.0314606016960965,99.193432006708,9
620,1091,0.51,4876.922129571438,2042.0126443505287,2007.7131673693657,False,True,99.4109845433023,2024-02-14 13:00:00,7.167165,1.2,65.69686,0.0,-0.055,0.11260418,98.96707761428249,1.0329223857175123,0.10905554,98.61909777830326,1.3809022216967435,0.09111779,95.76324473059105,4.236755269408945,99.1890310787924,10
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 14:00:00,8.039616,0.4,63.03569,0.0,-0.0765,0.13064356,99.6818470071047,0.31815299289530685,0.12080498,99.18688263809022,0.8131173619097751,0.09773777,96.3243118329267,3.6756881670733037,99.54901874755001,1
